x, y, theta, stamp, 
1.119613922703399, 0.7382074858096784, 0.5350539154648605, 2814248000000, 
1.1284719403214447, 0.7433450684138351, 0.5136778550595251, 2814350000000, 
1.137403601408542, 0.7483066279533639, 0.5050009478192827, 2814452000000, 
1.1462797496643868, 0.7532425457705522, 0.5285289116540944, 2814554000000, 
1.154941196545732, 0.7585049190817287, 0.5617952415129952, 2814656000000, 
1.1634511576493325, 0.7640567337996563, 0.5829366583417437, 2814758000000, 
1.171924065096311, 0.7697043634231209, 0.5927374792231189, 2814860000000, 
1.180376956189001, 0.7754122560634469, 0.592770402474229, 2814962000000, 
1.188802959517726, 0.7811164016139635, 0.6077405276314215, 2815064000000, 
1.1971578667335463, 0.7869443954965447, 0.6129783348485548, 2815166000000, 
1.2027012749693073, 0.7908715492692058, 0.6169549420284279, 2815234000000, 
1.2110488646167148, 0.7967457299051479, 0.6125454797109395, 2815336000000, 
1.2193962547067243, 0.8026095275331101, 0.6118983731172818, 2815438000000, 
1.2277588550856346, 0.8084591586180643, 0.6090590381225399, 2815540000000, 
1.236142009140882, 0.8142804696243079, 0.6059099199553564, 2815642000000, 
1.2446183285442627, 0.8200574475587267, 0.5748736527313679, 2815744000000, 
1.253361204001696, 0.825464270323265, 0.5322875409491493, 2815846000000, 
1.2622898616621092, 0.8304956505710965, 0.5064042519366583, 2815948000000, 
1.2712926352629081, 0.8353710179504138, 0.4858543584357947, 2816050000000, 
1.280300975525123, 0.8401119109013743, 0.49690480591493674, 2816152000000, 
1.289152362370771, 0.8450636131122259, 0.5273645535358321, 2816254000000, 
1.2978462505380246, 0.8503159975107215, 0.5499951080105819, 2816356000000, 
1.306465830041366, 0.855709937586543, 0.5669023139062879, 2816458000000, 
1.3150244434966785, 0.8612256061238094, 0.5763503129338626, 2816560000000, 
1.3235735907079609, 0.8667945280413838, 0.5745582129066671, 2816662000000, 
1.3321719179484615, 0.8723127492424924, 0.5656364214547398, 2816764000000, 
1.3379448474537237, 0.87594123276936, 0.5560133517684556, 2816832000000, 
1.3468230050898926, 0.8811601820014205, 0.5031754747010008, 2816934000000, 
1.355939773373416, 0.8859174270410249, 0.4584892805295546, 2817036000000, 
1.3651416197492021, 0.89039487573129, 0.44083966970293265, 2817138000000, 
